j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
incineroar,kyuremwhite,miraidon,ninetalesalola,tornadus,urshifurapidstrike,calyrexice,farigiraf,ironhands,irontreads,miraidon,scraggy,incineroar,ninetalesalola,calyrexice,ironhands
amoonguss,ironhands,miraidon,rayquaza,scovillain,urshifurapidstrike,calyrexice,incineroar,miraidon,ragingbolt,smeargle,whimsicott,ironhands,miraidon,ragingbolt,whimsicott
calyrexice,incineroar,miraidon,ragingbolt,smeargle,whimsicott,ditto,hooh,ironhands,miraidon,urshifurapidstrike,whimsicott,calyrexice,smeargle,hooh,miraidon
chienpao,giratinaorigin,groudon,lilliganthisui,ninetales,ragingbolt,fluttermane,incineroar,koraidon,ragingbolt,whimsicott,zaciancrowned,groudon,ragingbolt,fluttermane,koraidon
incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,whimsicott,calyrexice,incineroar,indeedeef,ironhands,kyogre,totodile,lunala,miraidon,calyrexice,indeedeef
farigiraf,goodrahisui,grimmsnarl,landorustherian,skeledirge,sneasler,chienpao,clefable,excadrill,gholdengo,mandibuzz,tyranitar,landorustherian,skeledirge,gholdengo,mandibuzz
farigiraf,goodrahisui,grimmsnarl,landorustherian,skeledirge,sneasler,chienpao,clefable,excadrill,gholdengo,mandibuzz,tyranitar,landorustherian,skeledirge,excadrill,tyranitar
farigiraf,goodrahisui,grimmsnarl,landorustherian,skeledirge,sneasler,chienpao,clefable,excadrill,gholdengo,mandibuzz,tyranitar,goodrahisui,grimmsnarl,excadrill,tyranitar
grafaiai,ironthorns,mewtwo,raikou,weezinggalar,zaciancrowned,calyrexshadow,chiyu,farigiraf,groudon,ironhands,tornadus,grafaiai,ironthorns,chiyu,farigiraf
fluttermane,hooh,incineroar,koraidon,ragingbolt,whimsicott,bronzong,incineroar,kyogre,rayquaza,smeargle,tornadus,ragingbolt,whimsicott,incineroar,rayquaza
farigiraf,goodrahisui,grimmsnarl,landorustherian,skeledirge,sneasler,alcremie,farigiraf,incineroar,torkoal,venusaur,walkingwake,grimmsnarl,skeledirge,torkoal,venusaur
garchomp,garganacl,gholdengo,jumpluff,koraidon,sylveon,archaludon,dragonite,incineroar,pelipper,sinistchamasterpiece,ursaluna,jumpluff,koraidon,dragonite,ursaluna
farigiraf,goodrahisui,grimmsnarl,landorustherian,skeledirge,sneasler,alcremie,farigiraf,incineroar,torkoal,venusaur,walkingwake,grimmsnarl,skeledirge,torkoal,venusaur
calyrexice,farigiraf,greattusk,lunala,ninetalesalola,ursaluna,farigiraf,hooh,ironbundle,ironhands,irontreads,miraidon,farigiraf,ursaluna,farigiraf,miraidon
armarouge,calyrexice,indeedee,necrozmaduskmane,tsareena,ursalunabloodmoon,chienpao,incineroar,landorus,moltresgalar,rillaboom,zamazentacrowned,armarouge,indeedee,incineroar,zamazentacrowned
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,amoonguss,calyrexshadow,gougingfire,groudon,indeedee,sableye,chiyu,koraidon,amoonguss,gougingfire
amoonguss,calyrexice,farigiraf,incineroar,pelipper,terapagos,calyrexshadow,grimmsnarl,incineroar,koraidon,ogerponhearthflame,rillaboom,pelipper,terapagos,ogerponhearthflame,rillaboom
annihilape,arcanine,lilligant,mausholdfour,roaringmoon,torkoal,amoonguss,dragonite,fluttermane,incineroar,torkoal,ursaluna,lilligant,torkoal,dragonite,incineroar
calyrexice,grimmsnarl,incineroar,miraidon,ursalunabloodmoon,urshifurapidstrike,calyrexice,farigiraf,ironhands,miraidon,raichu,whimsicott,calyrexice,incineroar,calyrexice,raichu
amoonguss,dragonite,fluttermane,incineroar,torkoal,ursaluna,annihilape,arcanine,lilligant,mausholdfour,roaringmoon,torkoal,fluttermane,incineroar,mausholdfour,roaringmoon
calyrexshadow,incineroar,indeedeef,smeargle,whimsicott,zaciancrowned,calyrexice,kyogre,pincurchin,smeargle,tornadus,urshifurapidstrike,calyrexshadow,indeedeef,calyrexice,smeargle
landorustherian,magmar,rillaboom,roaringmoon,taurospaldeaaqua,volcarona,baxcalibur,charjabug,garganacl,hitmontop,sylveon,wyrdeer,rillaboom,volcarona,charjabug,wyrdeer
fluttermane,gyarados,landorustherian,okidogi,tornadus,zapdos,eternatus,heatran,ironmoth,oricoriosensu,perrserker,rillaboom,gyarados,okidogi,oricoriosensu,perrserker
landorustherian,magmar,rillaboom,roaringmoon,taurospaldeaaqua,volcarona,baxcalibur,charjabug,garganacl,hitmontop,sylveon,wyrdeer,rillaboom,volcarona,hitmontop,wyrdeer
calyrexice,dondozo,ogerponcornerstone,tatsugiri,weezing,zamazentacrowned,calyrexshadow,chiyu,chienpao,ragingbolt,rillaboom,zamazentacrowned,weezing,zamazentacrowned,chienpao,zamazentacrowned
calyrexice,dondozo,ogerponcornerstone,tatsugiri,weezing,zamazentacrowned,calyrexshadow,chiyu,chienpao,ragingbolt,rillaboom,zamazentacrowned,weezing,zamazentacrowned,chienpao,zamazentacrowned
calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,chienpao,gholdengo,incineroar,pelipper,raichu,zamazentacrowned,rayquaza,smeargle,chienpao,raichu
calyrexice,clefairy,incineroar,koraidon,ragingbolt,smeargle,calyrexshadow,lugia,maushold,mukalola,smeargle,tinglu,koraidon,smeargle,mukalola,smeargle
amoonguss,calyrexshadow,chienpao,ragingbolt,rillaboom,zamazentacrowned,brutebonnet,calyrexshadow,chiyu,koraidon,walkingwake,weezinggalar,chienpao,rillaboom,brutebonnet,weezinggalar
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,amoonguss,calyrexshadow,incineroar,indeedeef,lunala,slitherwing,calyrexshadow,koraidon,calyrexshadow,incineroar
annihilape,ironhands,pawmot,sneasler,urshifurapidstrike,zamazentacrowned,amoonguss,calyrexshadow,incineroar,ironvaliant,ogerponwellspring,solgaleo,annihilape,sneasler,incineroar,solgaleo
amoonguss,calyrexshadow,incineroar,ironvaliant,ogerponwellspring,solgaleo,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexshadow,solgaleo,grimmsnarl,incineroar
brutebonnet,chiyu,chienpao,hooh,koraidon,ragingbolt,calyrexice,grimmsnarl,incineroar,scizor,sneasler,urshifurapidstrike,chiyu,ragingbolt,grimmsnarl,urshifu
chiyu,farigiraf,groudon,ragingbolt,venusaur,zaciancrowned,gothitelle,incineroar,kyuremwhite,miraidon,ninetalesalola,tornadus,farigiraf,groudon,ninetalesalola,tornadus
archaludon,blissey,ceruledge,cresselia,noivern,umbreon,garchomp,gardevoir,grafaiai,primarina,rillaboom,terrakion,ceruledge,umbreon,grafaiai,rillaboom
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexice,incineroar,indeedeef,ironhands,kyogre,totodile,incineroar,lunala,calyrexice,indeedeef
calyrexice,eternatus,incineroar,landorus,ogerponwellspring,porygon2,farigiraf,incineroar,lunala,rillaboom,urshifurapidstrike,zamazentacrowned,eternatus,landorus,lunala,urshifurapidstrike
chienpao,ditto,koraidon,lunala,ragingbolt,rillaboom,calyrexshadow,grimmsnarl,incineroar,landorus,ogerponwellspring,solgaleo,koraidon,lunala,calyrexshadow,solgaleo
calyrexshadow,grimmsnarl,incineroar,landorus,ogerponwellspring,solgaleo,breloom,clodsire,lokix,lunala,miraidon,rillaboom,calyrexshadow,solgaleo,lunala,miraidon
calyrexice,indeedeef,kyogre,landorus,tornadus,urshifurapidstrike,entei,groudon,ragingbolt,rillaboom,walkingwake,zaciancrowned,landorus,tornadus,walkingwake,zaciancrowned
chiyu,farigiraf,fluttermane,ironhands,koraidon,miraidon,chienpao,incineroar,irontreads,rayquaza,urshifurapidstrike,zamazentacrowned,chiyu,fluttermane,irontreads,rayquaza
farigiraf,incineroar,lunala,rillaboom,urshifurapidstrike,zamazentacrowned,farigiraf,kyogre,miraidon,tornadus,ursaluna,urshifurapidstrike,incineroar,lunala,miraidon,tornadus
entei,groudon,ragingbolt,rillaboom,walkingwake,zaciancrowned,calyrexice,illumise,miraidon,ogerpon,tinglu,volcarona,entei,groudon,calyrexice,ogerpon
chiyu,farigiraf,groudon,ragingbolt,venusaur,zaciancrowned,calyrexshadow,chiyu,ironhands,smeargle,terapagos,whimsicott,groudon,venusaur,calyrexshadow,whimsicott
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,calyrexshadow,chiyu,ironhands,smeargle,terapagos,whimsicott,incineroar,lunala,ironhands,smeargle
amoonguss,clawitzer,irontreads,kyogre,lunala,tornadus,brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,kyogre,lunala,calyrexshadow,ragingbolt
calyrexshadow,chiyu,dondozo,koraidon,tatsugiri,weezinggalar,calyrexshadow,chiyu,ironhands,smeargle,terapagos,whimsicott,koraidon,weezinggalar,chiyu,smeargle
breloom,clodsire,dondozo,lokix,lunala,miraidon,calyrexice,incineroar,lunala,rillaboom,tornadus,urshifurapidstrike,lunala,miraidon,calyrexice,incineroar
calyrexshadow,dragonite,hooh,incineroar,indeedeef,urshifurapidstrike,incineroar,miraidon,smeargle,urshifurapidstrike,whimsicott,zaciancrowned,hooh,incineroar,incineroar,urshifurapidstrike
calyrexshadow,incineroar,ogerponhearthflame,ragingbolt,rillaboom,zamazentacrowned,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,rillaboom,zamazentacrowned,incineroar,lunala
cetitan,chienpao,dewgong,glaceon,kyuremwhite,ninetalesalola,chiyu,decidueyehisui,galvantula,glastrier,hitmontop,ironbundle,cetitan,ninetalesalola,chiyu,ironbundle
cetitan,chienpao,dewgong,glaceon,kyuremwhite,ninetalesalola,chiyu,decidueyehisui,galvantula,glastrier,hitmontop,ironbundle,chienpao,dewgong,galvantula,hitmontop
calyrexice,koraidon,landorus,ogerponhearthflame,rillaboom,roaringmoon,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,koraidon,roaringmoon,incineroar,miraidon
calyrexshadow,chienpao,rillaboom,tornadus,urshifurapidstrike,zamazentacrowned,incineroar,miraidon,smeargle,urshifurapidstrike,whimsicott,zaciancrowned,rillaboom,tornadus,incineroar,smeargle
amoonguss,chienpao,cresselia,miraidon,volcarona,zamazentacrowned,entei,groudon,ragingbolt,rillaboom,walkingwake,zaciancrowned,miraidon,zamazentacrowned,entei,groudon
grimmsnarl,pelipper,terapagos,urshifurapidstrike,weezinggalar,zaciancrowned,annihilape,calyrexshadow,koraidon,ogerponcornerstone,ursaluna,whimsicott,urshifurapidstrike,zaciancrowned,annihilape,whimsicott
gallade,indeedee,ironcrown,ogerponhearthflame,roaringmoon,rotomfan,bisharp,cresselia,goodrahisui,latios,ogerponwellspring,volcarona,roaringmoon,rotomfan,goodrahisui,volcarona
gallade,indeedee,ironcrown,ogerponhearthflame,roaringmoon,rotomfan,bisharp,cresselia,goodrahisui,latios,ogerponwellspring,volcarona,gallade,roaringmoon,goodrahisui,volcarona
calyrexshadow,chienpao,incineroar,ragingbolt,urshifurapidstrike,zamazentacrowned,amoonguss,farigiraf,incineroar,koraidon,lunala,urshifurapidstrike,calyrexshadow,incineroar,farigiraf,lunala
entei,groudon,ragingbolt,rillaboom,walkingwake,zaciancrowned,kyogre,landorus,rillaboom,tornadus,urshifurapidstrike,zaciancrowned,walkingwake,zaciancrowned,tornadus,zaciancrowned
calyrexshadow,chienpao,incineroar,ragingbolt,urshifurapidstrike,zamazentacrowned,calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,incineroar,calyrexice,incineroar
calyrexshadow,clefairy,groudon,incineroar,rillaboom,volcarona,entei,groudon,ragingbolt,rillaboom,walkingwake,zaciancrowned,calyrexshadow,incineroar,groudon,walkingwake
calyrexshadow,chienpao,incineroar,ragingbolt,urshifurapidstrike,zamazentacrowned,brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,calyrexshadow,incineroar,lunala,ursaluna
amoonguss,cresselia,incineroar,lugia,lunala,ursaluna,calyrexshadow,chiyu,farigiraf,groudon,ironhands,tornadus,lugia,lunala,chiyu,farigiraf
amoonguss,calyrexice,cresselia,kingambit,miraidon,torkoal,fezandipiti,groudon,incineroar,rillaboom,sableye,terapagos,calyrexice,cresselia,incineroar,terapagos
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,calyrexshadow,incineroar,kyogre,rillaboom,roaringmoon,urshifurapidstrike,incineroar,lunala,kyogre,roaringmoon
calyrexshadow,fluttermane,incineroar,koraidon,ogerponwellspring,screamtail,calyrexice,incineroar,miraidon,urshifurapidstrike,volcarona,whimsicott,fluttermane,koraidon,miraidon,whimsicott
calyrexshadow,incineroar,kyogre,rillaboom,urshifurapidstrike,whimsicott,calyrexshadow,fluttermane,incineroar,koraidon,ogerponwellspring,screamtail,calyrexshadow,whimsicott,fluttermane,ogerponwellspring
brutebonnet,calyrexshadow,chiyu,fluttermane,koraidon,walkingwake,calyrexshadow,fluttermane,incineroar,koraidon,ogerponwellspring,screamtail,fluttermane,koraidon,fluttermane,koraidon
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexshadow,fluttermane,incineroar,koraidon,ogerponwellspring,screamtail,incineroar,urshifurapidstrike,fluttermane,koraidon
arcaninehisui,dragapult,gastrodon,pachirisu,sableye,tinkaton,annihilape,florges,gholdengo,jolteon,torterra,vivillon,arcaninehisui,tinkaton,florges,torterra
duraludon,gengar,milotic,mukalola,rillaboom,volcarona,abomasnow,armarouge,cetitan,farigiraf,magmar,mismagius,milotic,mukalola,cetitan,magmar
arcaninehisui,dragapult,gastrodon,pachirisu,sableye,tinkaton,annihilape,florges,gholdengo,jolteon,torterra,vivillon,arcaninehisui,sableye,annihilape,vivillon
amoonguss,calyrexshadow,ditto,incineroar,rillaboom,zamazentacrowned,amoonguss,calyrexice,fluttermane,incineroar,koraidon,ragingbolt,incineroar,zamazentacrowned,incineroar,koraidon
duraludon,gengar,milotic,mukalola,rillaboom,volcarona,abomasnow,armarouge,cetitan,farigiraf,magmar,mismagius,rillaboom,volcarona,abomasnow,armarouge
arcaninehisui,dragapult,gastrodon,pachirisu,sableye,tinkaton,annihilape,florges,gholdengo,jolteon,torterra,vivillon,arcaninehisui,sableye,florges,torterra
arcaninehisui,dragapult,gastrodon,pachirisu,sableye,tinkaton,annihilape,florges,gholdengo,jolteon,torterra,vivillon,arcaninehisui,sableye,florges,torterra
farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,farigiraf,incineroar,koraidon,miraidon,ragingbolt,whimsicott,farigiraf,landorus,koraidon,miraidon
calyrexice,incineroar,kyogre,rillaboom,urshifurapidstrike,wochien,farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,rillaboom,wochien,ironjugulis,palkia
indeedeef,malamar,mimikyu,oranguru,slitherwing,terapagos,farigiraf,irontreads,kyuremwhite,miraidon,tornadus,urshifurapidstrike,oranguru,slitherwing,farigiraf,miraidon
amoonguss,calyrexshadow,incineroar,ironvaliant,ogerponwellspring,solgaleo,calyrexice,incineroar,koraidon,ogerponhearthflame,rillaboom,urshifurapidstrike,calyrexshadow,solgaleo,incineroar,urshifu
amoonguss,calyrexice,ironjugulis,kyogre,rhyperior,urshifurapidstrike,farigiraf,incineroar,ironjugulis,kyogre,landorus,palkia,calyrexice,ironjugulis,ironjugulis,palkia
calyrexshadow,chienpao,ogerponhearthflame,ragingbolt,whimsicott,zamazentacrowned,bronzong,clefable,golurk,gothitelle,incineroar,lapras,calyrexshadow,ogerponhearthflame,bronzong,golurk
calyrexshadow,chienpao,ogerponhearthflame,ragingbolt,whimsicott,zamazentacrowned,bronzong,clefable,golurk,gothitelle,incineroar,lapras,chienpao,ogerponhearthflame,clefable,incineroar
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,brutebonnet,incineroar,koraidon,ragingbolt,reshiram,whimsicott,incineroar,miraidon,incineroar,koraidon
gougingfire,groudon,lilliganthisui,solgaleo,volcarona,whimsicott,amoonguss,calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,groudon,solgaleo,calyrexice,landorus
calyrexice,grimmsnarl,incineroar,landorus,miraidon,urshifurapidstrike,calyrexice,farigiraf,ironhands,miraidon,ogerponhearthflame,whimsicott,calyrexice,grimmsnarl,ironhands,whimsicott
gougingfire,groudon,lilliganthisui,solgaleo,volcarona,whimsicott,amoonguss,calyrexice,incineroar,landorus,miraidon,urshifurapidstrike,groudon,whimsicott,calyrexice,landorus
grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexice,farigiraf,grimmsnarl,ironhands,miraidon,ogerponhearthflame,miraidon,urshifurapidstrike,calyrexice,miraidon
brutebonnet,calyrexshadow,incineroar,koraidon,landorus,ragingbolt,fluttermane,incineroar,miraidon,rillaboom,tornadus,urshifurapidstrike,koraidon,ragingbolt,fluttermane,tornadus
indeedeef,ogerponhearthflame,regidrago,tornadus,urshifurapidstrike,zaciancrowned,calyrexshadow,chienpao,incineroar,rillaboom,urshifurapidstrike,zamazentacrowned,indeedeef,tornadus,chienpao,incineroar
electivire,incineroar,lunala,regieleki,rillaboom,zaciancrowned,calyrexshadow,chienpao,incineroar,tornadus,urshifurapidstrike,zamazentacrowned,lunala,rillaboom,chienpao,tornadus
amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,fluttermane,koraidon,incineroar,lunala
calyrexice,garganacl,incineroar,kyogre,rillaboom,wochien,farigiraf,irontreads,kyuremwhite,miraidon,tornadus,urshifurapidstrike,garganacl,kyogre,kyuremwhite,urshifurapidstrike
calyrexshadow,farigiraf,incineroar,landorus,miraidon,smeargle,amoonguss,calyrexshadow,chiyu,chienpao,ogerponcornerstone,zamazentacrowned,calyrexshadow,smeargle,calyrexshadow,chiyu
calyrexshadow,incineroar,ragingbolt,rillaboom,smeargle,zamazentacrowned,calyrexice,farigiraf,greattusk,lunala,ninetalesalola,ursaluna,calyrexshadow,smeargle,calyrexice,farigiraf
chienpao,exeggutoralola,incineroar,miraidon,urshifurapidstrike,zamazentacrowned,farigiraf,irontreads,kyuremwhite,miraidon,tornadus,urshifurapidstrike,chienpao,incineroar,miraidon,tornadus
amoonguss,calyrexice,incineroar,kyogre,porygon2,ursaluna,calyrexshadow,chienpao,incineroar,rillaboom,urshifurapidstrike,zamazentacrowned,incineroar,porygon2,incineroar,rillaboom
calyrexice,incineroar,indeedeef,ironhands,kyogre,rillaboom,amoonguss,calyrexice,chiyu,indeedeef,lunala,urshifurapidstrike,calyrexice,indeedeef,amoonguss,lunala
articunogalar,miraidon,moltresgalar,terapagos,urshifurapidstrike,zapdosgalar,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,urshifu,zapdosgalar,incineroar,lunala
calyrexice,indeedeef,lunala,smeargle,torkoal,urshifurapidstrike,calyrexshadow,grimmsnarl,ironbundle,kyogre,landorus,whimsicott,lunala,smeargle,grimmsnarl,whimsicott
incineroar,kyuremwhite,landorus,regieleki,whimsicott,zekrom,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,incineroar,landorus,incineroar,lunala
calyrexshadow,dondozo,indeedeef,miraidon,tatsugiri,urshifurapidstrike,calyrexshadow,chiyu,dondozo,miraidon,sneasler,tatsugiri,calyrexshadow,miraidon,chiyu,dondozo
archaludon,calyrexice,chesnaught,clodsire,magmar,miraidon,eternatus,grimmsnarl,ironhands,koraidon,ogerponhearthflame,slowpoke,clodsire,miraidon,grimmsnarl,slowpoke
eternatus,grimmsnarl,ironhands,koraidon,ogerponhearthflame,slowpoke,calyrexshadow,chienpao,incineroar,ragingbolt,urshifurapidstrike,zamazentacrowned,grimmsnarl,ogerponhearthflame,calyrexshadow,incineroar
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,indeedeef,ursaluna,grimmsnarl,infernape
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,indeedeef,lunala,excadrill,grimmsnarl
alomomola,calyrexshadow,chiyu,indeedeef,koraidon,tornadus,calyrexice,chiyu,clefairy,farigiraf,miraidon,ogerponwellspring,chiyu,koraidon,farigiraf,miraidon
ditto,indeedeef,ironvaliant,lunala,samurotthisui,ursaluna,dragonite,excadrill,grimmsnarl,infernape,mandibuzz,rotomwash,indeedeef,lunala,grimmsnarl,rotomwash
coalossal,gothitelle,groudon,landorus,reshiram,tyranitar,glimmora,hydrapple,klefki,lunala,rayquaza,wochien,groudon,reshiram,glimmora,rayquaza
coalossal,gothitelle,groudon,landorus,reshiram,tyranitar,glimmora,hydrapple,klefki,lunala,rayquaza,wochien,coalossal,gothitelle,glimmora,lunala
coalossal,gothitelle,groudon,landorus,reshiram,tyranitar,glimmora,hydrapple,klefki,lunala,rayquaza,wochien,landorus,tyranitar,klefki,rayquaza
fluttermane,groudon,kyogre,ragingbolt,slitherwing,wochien,calyrexshadow,clefairy,rayquaza,smeargle,tornadus,urshifurapidstrike,fluttermane,groudon,smeargle,urshifurapidstrike
incineroar,ironvaliant,kyogre,lunala,slowbro,ursaluna,chienpao,cinccino,dragonite,miraidon,whimsicott,zamazentacrowned,ironvaliant,lunala,chienpao,miraidon
calyrexice,indeedeef,lunala,smeargle,torkoal,urshifurapidstrike,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,indeedeef,lunala,grimmsnarl,lunala
amoonguss,calyrexice,grotle,incineroar,miraidon,ogerponhearthflame,calyrexshadow,incineroar,miraidon,smeargle,urshifurapidstrike,whimsicott,calyrexice,incineroar,calyrexshadow,whimsicott
calyrexshadow,clefairy,grimmsnarl,ironbundle,kyogre,landorus,gothitelle,incineroar,kyuremwhite,miraidon,ninetalesalola,tornadus,calyrexshadow,ironbundle,miraidon,tornadus
calyrexshadow,chiyu,dondozo,miraidon,sneasler,tatsugiri,bruxish,calyrexshadow,clefable,indeedee,koraidon,scrafty,calyrexshadow,chiyu,calyrexshadow,indeedee
calyrexshadow,chienpao,incineroar,indeedeef,miraidon,urshifurapidstrike,archaludon,clefairy,hawlucha,kilowattrel,kyogre,miraidon,calyrexshadow,incineroar,hawlucha,miraidon
calyrexshadow,chiyu,farigiraf,ironbundle,miraidon,whimsicott,gothitelle,incineroar,kyuremwhite,miraidon,ninetalesalola,tornadus,chiyu,whimsicott,ninetalesalola,tornadus
basculegion,kyogre,ogerponhearthflame,porygon2,thundurus,ursaluna,dragonite,gholdengo,koraidon,ogerponwellspring,volcarona,walkingwake,porygon2,ursaluna,gholdengo,ogerponwellspring
basculegion,kyogre,ogerponhearthflame,porygon2,thundurus,ursaluna,dragonite,gholdengo,koraidon,ogerponwellspring,volcarona,walkingwake,basculegion,porygon2,dragonite,koraidon
calyrexshadow,chienpao,incineroar,ragingbolt,rillaboom,zamazentacrowned,chiyu,electabuzz,hooh,koraidon,rillaboom,weezinggalar,calyrexshadow,ragingbolt,chiyu,electabuzz
basculegion,kyogre,ogerponhearthflame,porygon2,thundurus,ursaluna,dragonite,gholdengo,koraidon,ogerponwellspring,volcarona,walkingwake,ogerponhearthflame,porygon2,dragonite,koraidon
calyrexshadow,chienpao,incineroar,ragingbolt,rillaboom,zamazentacrowned,dragapult,fletchinder,lugia,rayquaza,rillaboom,vivillon,chienpao,incineroar,fletchinder,lugia
dragapult,fletchinder,lugia,rayquaza,rillaboom,vivillon,chiyu,eternatus,ironvaliant,solgaleo,ursaluna,urshifurapidstrike,rayquaza,rillaboom,eternatus,urshifurapidstrike
dragapult,fletchinder,lugia,rayquaza,rillaboom,vivillon,chiyu,eternatus,ironvaliant,solgaleo,ursaluna,urshifurapidstrike,rayquaza,rillaboom,eternatus,urshifurapidstrike
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,calyrexice,farigiraf,landorus,miraidon,tornadus,urshifurapidstrike,brutebonnet,lunala,tornadus,urshifurapidstrike
amoonguss,calyrexshadow,dragonite,incineroar,ursalunabloodmoon,urshifurapidstrike,chienpao,grimmsnarl,ironhands,miraidon,volcarona,zamazentacrowned,calyrexshadow,incineroar,volcarona,zamazentacrowned
calyrexice,gloom,incineroar,kyogre,rillaboom,tinglu,amoonguss,fluttermane,incineroar,koraidon,lunala,ursaluna,calyrexice,rillaboom,incineroar,lunala
cresselia,groudon,hooh,snorlax,tinkaton,walkingwake,incineroar,lunala,lycanrocmidnight,miraidon,ursaluna,whimsicott,groudon,walkingwake,lunala,miraidon
illumise,moltres,ogerponwellspring,ragingbolt,rhyperior,slowkinggalar,bisharp,ironboulder,ogerponwellspring,oricoriopompom,volcarona,wyrdeer,illumise,ragingbolt,ogerponwellspring,volcarona
illumise,moltres,ogerponwellspring,ragingbolt,rhyperior,slowkinggalar,bisharp,ironboulder,ogerponwellspring,oricoriopompom,volcarona,wyrdeer,moltres,slowkinggalar,bisharp,wyrdeer
calyrexice,chiyu,fluttermane,groudon,jumpluff,ragingbolt,calyrexshadow,kyogre,smeargle,spiritomb,tornadus,tsareena,jumpluff,ragingbolt,smeargle,spiritomb
carbink,empoleon,kyogre,lugia,rillaboom,wochien,amoonguss,calyrexshadow,chienpao,ogerponcornerstone,ragingbolt,zamazentacrowned,carbink,empoleon,ragingbolt,zamazentacrowned
koraidon,lunala,tornadus,ursalunabloodmoon,urshifurapidstrike,volcarona,fluttermane,groudon,incineroar,jumpluff,lunala,ragingbolt,tornadus,ursalunabloodmoon,jumpluff,lunala
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,breloom,ironjugulis,miraidon,primarina,solgaleo,ursalunabloodmoon,brutebonnet,koraidon,miraidon,primarina
chiyu,dusclops,hydrapple,ironbundle,sylveon,zapdos,kingdra,mamoswine,politoed,porygonz,thundurus,urshifurapidstrike,dusclops,sylveon,porygonz,thundurus
brutebonnet,chiyu,fluttermane,koraidon,lunala,ursaluna,fluttermane,groudon,ironhands,miraidon,pachirisu,roaringmoon,brutebonnet,ursaluna,fluttermane,groudon
chiyu,dusclops,hydrapple,ironbundle,sylveon,zapdos,kingdra,mamoswine,politoed,porygonz,thundurus,urshifurapidstrike,dusclops,sylveon,mamoswine,urshifurapidstrike
chiyu,dusclops,hydrapple,ironbundle,sylveon,zapdos,kingdra,mamoswine,politoed,porygonz,thundurus,urshifurapidstrike,ironbundle,zapdos,kingdra,politoed
calyrexshadow,chienpao,ditto,rillaboom,urshifurapidstrike,zamazentacrowned,calyrexshadow,clefairy,incineroar,miraidon,urshifurapidstrike,whimsicott,calyrexshadow,urshifu,calyrexshadow,incineroar
ampharos,kilowattrel,miraidon,pachirisu,pikachu,ragingbolt,amoonguss,fluttermane,gothitelle,incineroar,koraidon,screamtail,pachirisu,pikachu,amoonguss,koraidon
brutebonnet,chiyu,fluttermane,koraidon,landorustherian,lunala,amoonguss,incineroar,kyogre,tornadus,urshifurapidstrike,zaciancrowned,brutebonnet,lunala,amoonguss,zaciancrowned
calyrexice,illumise,miraidon,ogerpon,tinglu,volcarona,amoonguss,calyrexshadow,chienpao,dragonite,ragingbolt,zamazentacrowned,illumise,miraidon,chienpao,dragonite
calyrexshadow,incineroar,koraidon,ragingbolt,tornadus,urshifurapidstrike,grimmsnarl,incineroar,lunala,miraidon,ursaluna,urshifurapidstrike,calyrexshadow,tornadus,incineroar,lunala
calyrexice,fluttermane,incineroar,miraidon,rillaboom,whimsicott,calyrexshadow,chienpao,incineroar,ragingbolt,urshifurapidstrike,zamazentacrowned,incineroar,whimsicott,calyrexshadow,chienpao
