j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
11,56,68,113,406,573,9,55,238,286,526,530,11,574,55,238
236,265,311,334,406,570,161,226,236,250,263,388,265,311,226,388
60,248,263,416,428,537,11,56,68,113,406,573,263,428,11,113
67,245,286,321,530,561,11,56,68,113,406,573,67,321,56,113
55,161,236,286,406,508,209,236,246,248,321,406,161,286,246,321
11,56,68,113,406,573,55,161,236,286,406,508,68,406,161,286
56,161,236,263,406,530,11,56,68,113,406,573,161,263,68,406
55,161,236,286,406,508,11,56,68,113,406,573,161,508,11,574
50,55,161,220,236,263,50,189,262,263,388,526,161,263,50,189
56,236,344,388,406,573,50,56,236,263,556,560,56,574,56,236
9,25,55,238,286,347,55,147,236,269,321,530,25,347,55,236
236,250,321,446,495,530,9,56,161,236,406,530,321,495,56,406
147,251,265,462,508,570,68,147,321,344,527,573,265,571,321,344
236,250,321,446,495,530,9,161,236,263,286,526,321,495,9,161
20,67,200,236,344,485,55,236,238,245,265,512,20,67,55,238
50,55,161,236,263,526,56,67,245,462,495,561,161,263,56,67
236,286,321,526,530,551,56,67,236,263,556,560,236,286,67,263
11,268,321,339,350,551,56,236,388,406,462,573,350,551,388,406
11,268,321,339,350,551,56,236,268,345,396,425,350,551,396,425
56,147,236,321,530,561,56,68,147,236,388,570,147,321,68,236
50,67,161,263,286,526,9,56,161,236,263,508,161,286,263,508
56,236,462,530,561,570,67,161,250,263,265,284,56,462,67,263
11,268,321,339,350,551,236,250,321,446,495,530,350,551,236,495
56,68,352,406,495,530,11,268,321,339,350,551,352,495,350,551
11,268,321,339,350,551,161,209,265,388,455,564,321,339,161,455
55,190,236,265,406,501,161,238,263,286,526,551,55,406,238,286
209,236,246,248,321,406,206,236,286,321,526,530,246,321,286,526
50,67,161,263,286,526,55,67,161,209,255,388,161,263,55,255
198,236,268,321,339,508,56,67,236,263,556,560,339,508,263,560
56,161,236,321,530,561,9,104,147,236,393,526,236,321,9,393
198,236,268,321,339,508,56,147,236,526,561,573,339,508,526,561
206,236,286,321,526,530,9,104,147,236,393,526,286,321,9,393
236,268,321,339,508,530,67,245,286,321,530,561,236,339,67,561
56,67,263,406,430,561,161,226,236,250,263,388,67,263,161,263
50,56,67,161,263,556,68,179,236,265,389,573,56,161,68,389
161,226,236,250,263,388,38,60,113,143,263,344,226,236,143,263
9,30,55,245,246,265,55,236,263,269,406,462,246,265,55,236
9,30,55,245,246,265,55,236,263,269,406,462,9,55,55,462
68,179,236,265,389,573,30,55,265,389,406,561,68,389,265,561
50,55,245,269,321,530,161,226,236,250,263,388,55,321,161,236
161,226,236,250,263,388,9,55,236,269,321,530,161,226,236,321
50,67,161,263,286,526,161,226,236,250,263,388,67,286,236,388
9,56,306,408,559,573,41,321,385,507,561,573,306,574,385,574
55,147,206,251,321,344,56,67,263,406,430,561,206,321,56,430
9,55,198,406,507,530,56,236,243,245,248,321,55,406,236,321
9,22,55,67,143,530,206,236,269,321,530,561,9,22,236,321
226,236,530,561,573,576,50,67,161,263,286,526,236,531,161,263
68,236,238,286,393,526,68,70,113,321,561,573,238,286,68,574
147,236,265,389,508,570,50,56,236,263,269,388,236,508,50,236
147,236,265,389,508,570,50,56,236,263,269,388,236,508,50,236
109,213,258,361,382,486,236,286,321,343,526,561,361,382,321,561
56,68,140,161,280,507,147,182,270,406,530,573,280,507,182,270
50,67,161,263,286,526,147,161,226,236,263,388,50,161,161,263
286,321,406,530,551,561,56,388,406,462,508,573,286,551,462,574
55,238,321,339,459,530,67,138,209,263,413,508,238,459,263,413
9,56,206,236,263,270,55,236,238,339,527,573,9,56,55,339
0,82,85,167,456,581,36,306,334,362,459,492,0,456,36,362
0,82,85,167,456,581,36,306,334,362,459,492,0,82,36,459
0,82,85,167,456,581,36,306,334,362,459,492,0,456,334,459
9,20,55,238,507,573,106,147,236,406,495,570,55,574,147,495
68,161,236,255,263,388,20,34,43,64,263,400,255,263,20,400
0,82,85,167,456,581,36,306,334,362,459,492,0,456,334,362
56,147,245,321,343,561,106,147,236,406,495,570,321,561,406,571
0,82,85,167,456,581,36,306,334,362,459,492,85,456,36,334
11,113,147,185,378,527,68,73,144,179,302,524,147,378,302,524
46,139,335,359,462,573,205,221,255,339,446,566,46,462,221,446
48,78,151,177,215,427,45,87,147,413,521,560,177,427,45,413
48,78,151,177,215,427,45,87,147,413,521,560,177,427,45,521
11,113,147,185,378,527,68,73,144,179,302,524,11,147,179,302
11,113,147,185,378,527,68,73,144,179,302,524,11,147,144,524
48,78,151,177,215,427,45,87,147,413,521,560,177,427,45,413
236,250,321,343,495,561,50,67,161,263,286,526,236,561,50,286
48,78,151,177,215,427,45,87,147,413,521,560,48,177,87,413
35,284,329,361,405,491,13,33,46,216,416,540,284,361,216,540
9,55,236,269,321,530,236,286,406,462,495,530,55,269,286,462
35,284,329,361,405,491,13,33,46,216,416,540,35,361,216,540
35,284,329,361,405,491,13,33,46,216,416,540,405,491,46,216
35,284,329,361,405,491,13,33,46,216,416,540,405,491,46,216
131,249,289,359,410,576,85,137,179,220,244,298,131,249,137,179
131,249,289,359,410,576,85,137,179,220,244,298,289,410,179,220
55,236,321,388,462,561,55,238,286,462,507,530,321,561,55,238
236,268,321,339,508,530,55,147,245,250,321,429,236,339,55,245
9,245,321,393,427,530,55,236,321,388,462,561,245,321,388,561
55,236,321,388,462,561,106,226,245,321,530,561,55,462,226,321
68,182,209,280,338,388,161,236,263,388,561,570,209,388,161,263
236,286,321,526,530,561,55,236,238,245,265,512,286,321,55,238
147,196,206,270,449,464,68,73,144,179,302,524,270,449,179,302
147,196,206,270,449,464,68,73,144,179,302,524,270,449,144,524
147,196,206,270,449,464,68,73,144,179,302,524,196,206,144,524
201,249,315,391,560,570,56,67,147,209,245,508,201,249,67,147
161,226,236,263,388,561,48,236,265,393,462,508,388,561,236,393
147,196,206,270,449,464,2,147,236,507,537,556,206,449,507,537
171,173,179,255,263,484,18,113,236,361,447,526,255,263,113,526
147,196,206,270,449,464,2,147,236,507,537,556,206,449,507,537
55,147,203,286,339,526,147,226,243,245,250,321,147,526,147,321
20,55,237,337,521,527,68,236,269,325,406,573,20,237,236,574
50,67,161,263,286,526,9,56,200,209,237,413,67,263,9,200
9,55,147,236,361,495,56,206,236,263,344,406,361,495,344,406
11,16,279,307,408,507,9,113,161,236,507,526,279,507,113,236
11,16,279,307,408,507,9,113,161,236,507,526,279,507,113,236
55,206,236,321,527,530,55,147,245,321,389,561,55,236,55,389
9,113,161,236,507,526,11,16,279,307,408,507,161,236,307,408
56,236,238,462,561,570,55,265,367,462,508,530,56,238,55,462
270,296,406,408,490,551,34,65,173,225,484,566,406,551,65,566
161,213,270,346,508,576,143,220,248,350,362,406,213,346,350,362
270,296,406,408,490,551,34,65,173,225,484,566,406,551,225,566
55,109,343,487,559,573,56,67,68,388,406,573,559,574,68,574
56,74,393,462,508,530,68,179,236,361,389,573,393,462,68,389
55,74,236,263,388,462,56,285,306,331,462,501,263,462,331,462
9,56,68,388,406,573,50,56,67,263,556,560,68,406,50,560
50,56,236,263,269,388,9,56,236,238,286,455,56,263,56,236
11,245,359,464,530,573,9,56,236,251,345,468,11,464,236,468
9,56,236,251,345,468,206,236,286,321,526,530,56,468,206,236
50,67,68,226,263,388,55,206,236,425,464,530,67,388,206,529
67,147,209,388,537,570,198,236,268,321,339,508,147,209,339,508
18,41,60,91,340,525,171,172,201,378,406,496,60,525,201,406
206,236,286,321,526,530,55,236,238,245,265,512,236,286,55,238
55,143,236,269,345,377,147,236,286,406,530,573,143,269,286,531
68,106,263,286,388,406,56,206,236,269,345,468,263,286,56,468
56,206,236,269,345,468,46,76,282,286,321,406,56,468,286,321
55,238,265,269,508,530,140,209,388,406,556,570,269,508,556,571
67,147,161,245,263,321,68,236,250,393,530,573,67,161,250,393
147,236,286,406,530,573,147,265,321,508,526,530,236,286,321,508
140,209,388,406,556,570,55,234,321,342,501,551,140,209,55,342
67,147,209,388,537,570,56,67,245,462,495,561,209,537,56,561
9,161,236,263,286,526,56,67,245,462,495,561,236,286,245,462
9,72,250,265,286,508,50,56,236,263,269,388,265,286,56,388
56,67,109,263,487,560,56,67,245,462,495,561,263,560,67,462
46,76,109,282,286,321,55,236,286,406,508,530,286,321,55,236
56,113,226,236,238,530,236,321,462,530,561,570,226,236,236,531
56,236,344,388,406,573,9,161,236,263,286,526,406,574,236,286
61,68,102,183,268,339,67,98,170,185,225,243,61,339,67,243
61,68,102,183,268,339,67,98,170,185,225,243,68,102,170,225
55,263,269,344,406,408,55,206,236,269,321,530,263,408,236,321
56,68,406,508,530,573,236,321,462,530,561,570,406,508,236,462
9,68,91,321,551,573,140,209,388,406,556,570,321,574,140,209
206,361,495,530,560,570,11,56,263,343,526,561,531,571,11,561
169,237,244,344,408,409,38,91,196,275,345,551,408,409,196,551
169,237,244,344,408,409,38,91,196,275,345,551,169,408,196,551
56,68,236,388,530,573,9,147,236,263,286,530,56,236,147,286
140,209,388,406,556,570,265,269,406,508,530,570,556,571,508,571
56,68,236,388,530,573,55,206,236,269,321,530,56,236,55,236
56,74,209,236,406,551,140,209,388,406,556,570,56,236,209,556
56,68,236,388,530,573,50,67,161,263,286,526,56,236,286,526
9,91,236,285,286,526,56,67,147,209,245,508,285,286,67,147
9,55,91,257,321,507,148,209,236,406,413,495,55,91,236,495
9,161,236,263,286,526,56,236,265,406,408,530,236,286,265,408
56,161,236,263,345,430,55,236,321,530,551,561,161,263,321,561
56,236,265,406,530,561,56,161,236,263,345,430,56,561,161,345
50,56,67,161,263,556,56,161,236,263,345,430,161,263,161,263
50,56,67,161,263,556,56,161,236,263,345,430,161,263,161,263
55,206,236,269,321,530,56,161,236,263,345,430,236,531,161,263
17,112,175,353,413,503,11,159,179,254,511,548,17,503,159,511
124,177,318,331,406,551,0,20,61,147,296,323,318,331,61,296
17,112,175,353,413,503,11,159,179,254,511,548,17,413,11,548
9,56,106,236,406,573,9,55,161,236,263,388,236,574,236,263
124,177,318,331,406,551,0,20,61,147,296,323,406,551,0,20
17,112,175,353,413,503,11,159,179,254,511,548,17,413,159,511
147,236,246,265,269,355,147,236,263,321,388,561,147,269,263,321
55,236,265,406,530,564,147,236,246,265,269,355,406,564,246,355
238,300,319,347,455,495,147,250,268,321,508,530,347,455,147,321
9,56,236,251,345,468,55,236,263,344,406,530,56,468,236,529
9,55,246,265,404,530,147,236,246,265,269,355,55,246,246,355
56,68,344,388,561,573,48,73,194,198,236,272,56,344,48,194
56,68,344,388,561,573,48,73,194,198,236,272,68,344,73,236
55,206,236,269,321,530,50,236,263,388,400,561,236,321,236,263
200,209,280,468,551,561,9,55,236,269,321,530,209,468,55,269
55,206,236,269,321,530,55,147,245,321,344,561,55,206,245,561
200,209,280,468,551,561,9,55,236,269,321,530,209,561,55,269
206,236,286,321,526,530,55,147,206,245,321,344,321,531,55,321
50,56,236,263,269,388,161,236,321,406,508,530,263,388,161,508
238,344,395,508,530,570,56,68,236,406,530,573,238,508,68,236
132,236,286,396,406,570,56,68,236,508,530,573,286,406,68,508
9,161,236,263,286,526,206,236,286,321,526,530,161,263,236,286
55,173,236,265,406,564,147,250,268,321,508,530,173,265,268,531
56,147,236,269,321,462,9,56,67,68,343,573,56,462,56,67
56,236,388,406,462,573,55,147,203,286,339,526,56,462,55,147
68,146,236,321,530,573,147,250,268,321,508,530,68,236,321,508
9,55,236,265,377,526,56,68,236,406,530,573,236,377,236,406
55,236,238,245,265,406,9,55,67,238,286,530,55,238,9,286
22,321,325,495,530,577,206,236,286,321,526,530,529,577,236,286
55,238,286,462,507,530,56,206,243,265,269,561,286,462,206,561
236,268,269,396,561,579,206,236,286,321,526,530,236,269,236,286
56,109,238,321,486,530,56,67,109,321,464,487,56,321,67,109
18,55,66,76,296,321,143,206,245,263,344,460,76,321,206,460
143,206,245,263,344,460,56,68,236,388,530,573,206,344,56,236
106,238,251,286,417,526,113,144,206,239,302,412,238,526,206,239
106,238,251,286,417,526,113,144,206,239,302,412,238,286,144,206
6,56,67,238,263,508,55,67,74,147,321,345,67,263,147,321
106,238,251,286,417,526,113,144,206,239,302,412,238,286,206,412
78,198,209,269,400,524,188,232,261,286,393,564,209,400,188,393
78,198,209,269,400,524,188,232,261,286,393,564,78,198,188,286
78,198,209,269,400,524,188,232,261,286,393,564,269,524,261,393
161,209,265,388,455,564,56,74,393,462,508,530,161,209,462,531
236,251,265,286,456,526,68,70,113,321,561,573,251,286,68,321
55,238,286,462,507,530,206,236,286,321,526,530,238,286,206,286
9,55,208,236,321,344,56,236,321,462,530,561,55,236,56,561
56,74,206,243,265,269,198,236,268,321,339,508,56,243,321,508
56,67,109,321,464,487,51,56,73,237,263,428,56,67,56,237
56,68,236,238,321,530,18,74,218,256,265,321,56,236,218,321
56,68,236,238,321,530,18,74,218,256,265,321,56,236,218,321
56,67,147,243,321,561,198,236,268,321,339,508,67,561,339,508
30,265,344,377,497,526,113,179,263,345,551,556,377,526,179,345
30,265,344,377,497,526,113,179,263,345,551,556,30,377,113,263
56,68,236,388,406,573,67,131,226,263,406,560,56,388,67,131
30,265,344,377,497,526,113,179,263,345,551,556,344,377,113,263
56,68,236,388,406,573,112,153,285,393,406,543,68,236,153,285
112,153,285,393,406,543,67,143,251,468,526,530,393,406,143,531
50,67,161,263,286,526,55,147,269,321,508,530,50,286,508,531
9,56,113,236,527,530,68,206,245,321,551,573,56,236,551,574
55,190,236,265,406,501,9,161,236,263,286,526,55,406,236,286
91,209,226,466,503,556,236,286,292,321,526,561,209,556,286,321
234,324,345,388,404,459,38,242,345,349,551,566,234,388,345,551
234,324,345,388,404,459,38,242,345,349,551,566,324,459,38,566
55,67,161,209,255,388,56,265,462,473,508,521,255,388,462,473
58,137,265,285,406,564,9,56,68,343,388,573,58,137,388,574
263,286,508,527,530,551,161,209,236,255,286,388,508,527,255,286
50,67,161,263,286,526,46,246,321,378,468,527,50,263,321,378
67,125,232,243,484,576,258,301,370,376,497,530,125,484,376,497
50,67,161,263,286,526,161,209,245,321,353,408,50,526,161,209
67,125,232,243,484,576,258,301,370,376,497,530,125,484,301,531
67,125,232,243,484,576,258,301,370,376,497,530,243,576,258,370
56,68,106,406,530,573,56,74,236,321,530,561,56,529,56,236
10,256,321,353,365,388,9,161,198,236,263,430,353,365,9,263
50,67,161,263,270,286,9,236,265,508,530,570,50,286,9,571
55,234,321,342,501,551,9,56,68,113,388,573,234,321,68,113
56,236,263,388,508,530,206,236,286,321,526,530,56,508,236,286
55,161,236,321,406,561,56,68,236,388,530,573,236,561,56,68
55,161,206,236,238,263,56,161,236,263,345,430,161,263,161,236
286,334,462,495,530,560,50,56,67,263,556,560,334,560,50,263
236,286,321,526,530,561,56,232,236,497,530,570,531,561,497,531
56,232,236,497,530,570,55,161,236,263,388,406,531,571,161,236
50,67,161,263,286,526,9,55,236,269,321,361,50,286,55,321
56,257,265,408,521,530,56,161,236,263,345,430,56,408,161,345
50,56,236,263,269,388,9,56,113,236,508,570,263,388,508,571
56,161,236,263,345,430,56,388,406,462,508,573,161,236,56,462
56,388,406,462,508,573,198,236,268,321,339,508,406,508,339,508
50,56,236,263,269,388,236,268,321,339,421,508,56,236,339,421
9,56,68,147,236,393,236,268,321,339,421,508,236,393,268,508
9,245,265,408,530,570,236,268,321,339,421,508,9,408,339,508
68,113,265,406,530,570,147,236,268,321,339,508,265,571,339,508
147,236,268,321,339,508,236,321,388,530,561,570,339,508,236,321
236,245,265,406,508,570,50,67,161,263,286,526,508,571,161,263
9,236,286,318,551,570,56,161,236,343,406,495,9,236,56,236
55,67,245,269,321,561,147,236,268,321,339,508,321,561,339,508
236,265,269,286,508,581,9,161,236,263,286,526,236,508,9,286
147,236,268,321,339,508,56,236,343,406,530,573,236,339,406,574
18,246,258,265,286,404,147,236,268,321,339,508,265,404,339,508
9,161,236,263,321,406,9,236,263,265,406,508,161,263,236,508
55,269,321,344,530,561,147,236,268,321,339,508,321,561,339,508
147,236,268,321,339,508,236,286,321,497,526,530,147,339,321,497
147,236,268,321,339,508,236,286,321,497,526,530,147,339,321,497
46,236,263,286,526,561,50,67,161,263,286,388,46,561,50,263
9,236,263,265,406,508,9,161,236,263,321,406,236,508,236,321
56,236,265,269,388,406,236,238,286,393,526,530,265,269,286,393
206,265,321,530,551,564,46,236,263,286,526,561,265,564,526,561
55,143,206,238,251,406,236,265,269,286,508,581,206,238,236,269
9,56,67,68,236,573,161,226,236,250,263,388,68,236,161,263
236,265,269,286,508,581,55,143,206,238,251,406,236,269,238,406
236,265,269,286,508,581,18,56,68,345,508,530,236,508,68,508
56,62,70,265,464,508,46,236,286,321,526,561,70,508,46,561
206,209,344,406,407,570,55,236,263,280,407,520,407,571,263,520
67,206,263,321,530,561,236,321,462,530,561,570,206,263,236,561
236,263,321,344,406,527,161,169,226,321,413,501,344,406,226,413
18,134,161,198,370,530,9,17,203,507,508,556,18,134,507,508
56,238,245,286,343,526,206,236,286,321,526,530,56,238,206,531
18,134,161,198,370,530,9,17,203,507,508,556,198,370,17,507
18,134,161,198,370,530,9,17,203,507,508,556,18,134,9,507
9,161,236,263,286,526,55,263,344,388,406,462,161,263,388,462
9,56,68,388,406,573,9,161,236,263,286,526,56,574,263,286
11,16,279,307,408,507,18,147,173,370,446,577,279,507,18,147
11,16,279,307,408,507,18,147,173,370,446,577,307,408,147,577
18,147,173,370,446,577,11,16,279,307,408,507,147,577,11,307
55,206,236,269,321,530,56,203,255,263,388,425,236,321,263,388
50,209,238,356,523,527,50,67,161,263,286,526,50,356,161,263
9,68,265,388,408,573,61,238,245,268,286,339,388,408,245,339
50,67,161,263,286,526,161,209,265,388,455,564,50,286,161,455
11,56,263,343,526,561,9,20,105,245,286,526,11,263,105,526
18,161,236,306,406,527,11,113,147,185,378,527,161,306,11,527
147,236,257,388,406,430,50,67,161,263,286,526,147,257,161,263
11,113,147,185,378,527,18,161,236,306,406,527,147,527,161,527
9,161,236,263,286,526,55,125,206,236,495,527,263,286,206,495
55,67,161,209,255,388,182,337,339,416,497,564,67,209,182,416
206,236,286,321,526,530,50,67,161,263,286,526,206,321,286,526
9,55,236,238,527,530,67,161,238,263,286,343,55,238,238,286
113,236,345,382,388,511,268,321,339,344,508,530,113,236,268,339
56,238,344,508,530,573,110,209,233,388,412,508,56,508,412,508
18,161,236,306,406,527,2,147,236,507,537,556,161,406,507,537
50,67,161,263,286,526,132,236,286,396,406,570,50,286,286,571
268,321,339,344,508,530,67,147,321,530,561,570,268,339,147,531
50,67,161,263,286,526,144,171,188,250,412,524,161,263,144,524
161,236,263,286,343,526,236,238,265,321,530,561,286,343,321,561
18,161,236,306,406,527,2,147,236,507,537,556,161,306,507,537
55,147,203,286,339,526,56,68,236,344,561,573,147,286,56,344
50,56,263,269,388,462,161,236,263,286,343,526,56,462,161,263
91,236,321,530,561,570,9,68,265,388,408,573,321,561,68,574
20,50,139,337,362,579,143,200,209,255,257,345,50,337,200,345
20,50,139,337,362,579,143,200,209,255,257,345,50,337,200,209
20,50,139,337,362,579,143,200,209,255,257,345,50,337,200,209
67,236,286,396,406,570,11,286,321,344,507,526,286,571,11,286
9,56,250,508,530,570,9,56,68,113,388,573,508,571,56,574
144,393,406,407,524,570,9,56,250,508,530,570,407,571,56,508
144,393,406,407,524,570,9,56,250,508,530,570,407,571,56,508
9,56,250,508,530,570,55,206,236,269,321,530,9,56,236,269
55,173,265,343,406,530,67,236,286,396,406,570,173,406,286,406
172,192,283,345,414,449,90,113,140,161,179,561,172,449,140,561
172,192,283,345,414,449,90,113,140,161,179,561,283,449,179,561
172,192,283,345,414,449,90,113,140,161,179,561,192,414,161,561
20,50,139,337,362,579,18,74,337,345,361,393,50,337,18,361
206,236,286,321,526,530,147,179,236,321,464,561,286,321,464,561
50,56,263,269,388,462,56,161,238,263,430,561,56,462,263,430
105,236,268,291,501,524,168,180,245,286,526,540,105,236,168,286
9,161,236,263,286,526,55,67,321,526,530,561,263,286,55,67
9,68,226,236,263,388,9,68,236,286,321,561,226,236,286,561
67,236,286,396,406,570,9,161,236,263,286,526,406,571,236,286
68,236,245,314,321,561,73,238,257,286,393,501,321,561,393,501
206,236,286,321,526,530,206,236,286,406,495,530,286,526,206,406
9,18,206,265,530,573,68,236,245,314,321,561,206,574,245,561
109,143,144,486,524,561,60,203,311,318,337,393,486,561,318,337
50,161,209,226,236,388,55,67,147,245,321,530,161,209,55,147
109,143,144,486,524,561,60,203,311,318,337,393,143,561,203,311
263,311,314,378,556,581,68,236,245,314,321,561,314,556,321,561
18,265,307,349,356,551,9,236,286,321,530,561,349,551,321,561
55,67,147,245,321,530,11,55,81,209,406,556,55,147,11,556
55,236,321,530,551,561,9,236,286,321,530,561,321,561,236,321
50,161,209,226,236,388,55,67,147,245,321,530,50,226,67,147
255,263,336,523,526,560,20,30,91,179,196,238,523,560,196,238
56,161,236,263,406,462,56,67,198,263,388,430,161,263,56,263
18,147,173,370,446,577,2,147,236,507,537,556,147,577,147,537
143,226,236,352,406,497,55,147,236,245,321,527,143,406,236,321
18,147,173,370,446,577,2,147,236,507,537,556,147,577,507,537
56,388,406,462,508,573,55,147,347,530,561,573,388,508,347,574
55,236,263,280,407,520,56,68,179,236,265,406,236,520,68,236
68,161,296,321,561,573,9,161,236,263,286,526,296,321,236,263
56,74,393,462,508,530,106,245,265,269,321,508,56,508,245,321
56,106,236,462,495,560,56,161,236,263,345,430,462,495,161,236
236,286,321,343,526,561,68,113,248,263,286,497,286,321,68,263
55,236,265,269,530,561,236,321,406,508,530,573,236,561,236,508
206,236,286,321,526,530,9,161,236,263,286,526,286,321,161,263
56,236,321,345,530,561,206,236,286,321,526,530,56,345,286,321
55,147,245,321,344,561,236,263,321,462,508,556,147,321,462,508
161,236,263,388,406,573,50,161,209,238,315,481,161,263,238,481
56,236,243,257,263,388,56,198,236,378,402,573,263,388,56,378
147,245,286,321,344,530,50,67,161,263,286,526,147,286,161,263
50,67,161,263,286,526,56,161,236,263,406,526,161,263,56,236
9,161,236,263,286,526,9,147,175,236,573,579,161,263,236,574
171,412,425,507,537,580,4,191,203,226,524,539,507,537,4,524
236,286,321,526,530,561,55,206,236,321,530,561,236,321,236,321
161,236,263,406,495,551,56,147,245,393,530,561,161,263,393,531
236,251,265,286,456,526,9,161,236,263,286,526,236,526,9,236
4,191,203,226,524,539,236,388,406,462,508,530,203,226,508,531
56,74,161,236,263,406,74,393,435,495,501,530,161,406,393,501
56,74,161,236,263,406,74,393,435,495,501,530,161,406,393,501
68,209,236,255,321,406,161,236,263,406,495,551,255,321,161,263
74,393,435,495,501,530,161,198,236,263,430,537,74,393,161,263
74,393,435,495,501,530,46,246,321,378,468,527,435,495,46,468
147,236,268,321,339,508,56,67,147,245,321,561,339,508,56,561
147,236,268,321,339,508,9,143,188,286,345,501,339,508,143,188
236,269,321,530,561,573,147,236,268,321,339,508,236,574,236,339
11,286,321,344,507,526,74,393,435,495,501,530,286,321,74,495
9,56,68,388,406,573,74,393,435,495,501,530,9,406,495,531
9,56,68,113,343,573,50,55,238,265,508,530,56,574,55,238
56,74,393,406,508,530,74,393,435,495,501,530,508,529,393,501
56,147,236,388,406,530,68,91,321,526,551,573,56,236,551,574
56,161,236,263,345,430,9,161,209,265,389,503,56,430,161,209
236,266,406,530,570,576,56,161,198,236,238,263,236,531,161,236
236,260,269,339,345,394,20,112,238,377,462,507,260,269,377,462
236,260,269,339,345,394,20,112,238,377,462,507,339,394,112,462
55,66,236,238,245,321,56,236,269,508,530,570,238,321,56,531
275,296,393,473,485,525,62,77,113,189,282,406,485,525,189,282
206,236,286,321,526,530,9,55,161,236,265,388,206,531,265,388
56,236,265,269,406,561,236,286,321,526,530,561,56,406,286,561
68,175,263,286,388,406,206,236,286,321,526,530,175,263,286,321
171,412,425,507,537,580,55,147,245,250,321,429,507,537,55,147
206,236,286,321,526,530,18,56,147,508,530,573,206,236,18,508
11,55,236,321,345,551,9,13,18,66,201,286,55,236,66,201
68,73,144,179,302,524,147,173,206,258,361,530,144,524,361,531
68,73,144,179,302,524,147,173,206,258,361,530,179,302,361,531
68,161,263,406,551,573,56,91,145,236,263,406,263,551,145,263
9,55,236,269,321,530,206,236,286,321,526,530,236,321,286,531
68,73,144,179,302,524,147,173,206,258,361,530,144,524,258,361
147,173,206,258,361,530,18,147,173,370,446,577,258,361,446,577
18,147,173,370,446,577,147,173,206,258,361,530,446,577,258,361
82,225,265,269,321,508,236,251,265,286,456,526,269,508,236,286
147,173,206,258,361,530,9,112,147,171,236,245,361,531,9,245
56,236,243,245,248,321,147,161,242,263,321,427,243,321,161,263
388,497,556,559,570,573,171,412,425,507,537,580,556,559,171,412
9,112,147,171,236,245,147,173,206,258,361,530,9,245,147,173
30,51,243,361,378,530,56,236,243,245,248,321,51,531,243,321
236,286,321,526,530,561,9,25,55,238,286,347,321,561,25,347
56,74,393,462,508,530,236,265,286,406,526,530,462,531,236,531
55,236,321,530,551,561,56,74,393,462,508,530,321,561,393,462
236,286,321,526,530,561,106,154,238,462,495,527,236,561,238,495
56,74,393,462,508,530,56,67,68,236,406,573,462,531,68,406
9,161,236,263,286,526,138,161,560,561,563,570,286,526,161,561
9,25,55,238,286,347,236,286,321,526,530,561,25,347,236,561
2,55,236,263,382,561,138,161,560,561,563,570,2,55,161,561
56,67,238,388,508,573,60,236,245,321,495,561,67,574,321,561
105,125,206,271,524,526,55,147,236,269,321,530,125,206,236,531
225,243,245,264,265,508,55,245,263,345,462,508,225,508,245,345
56,203,255,263,388,425,161,198,236,263,430,573,255,263,236,263
55,245,263,345,462,508,161,244,267,321,339,527,245,508,267,321
56,203,255,263,388,425,9,55,143,188,236,501,203,255,143,188
56,203,255,263,388,425,9,55,143,188,236,501,203,255,143,188
17,126,283,289,404,525,55,245,263,345,462,508,289,525,263,508
6,56,67,238,263,508,9,55,236,269,321,530,67,263,55,236
6,56,67,238,263,508,56,236,406,508,530,573,67,263,508,574
236,251,265,286,456,526,206,236,286,321,526,530,236,286,206,531
56,203,255,263,388,425,67,161,209,286,406,422,56,263,161,209
56,67,206,263,270,462,56,203,255,263,388,425,67,263,255,263
56,236,269,406,495,530,68,147,209,321,455,561,56,531,321,455
50,56,161,236,263,388,56,203,255,263,388,425,161,263,56,255
56,206,209,257,301,388,50,115,150,285,321,484,206,257,50,115
56,344,388,406,462,573,56,203,255,263,388,425,56,344,255,263
56,74,393,462,508,530,55,345,407,498,526,570,56,462,55,498
56,203,255,263,388,425,109,236,265,487,530,570,56,255,109,487
55,147,236,269,321,530,56,203,255,263,388,425,236,321,255,263
56,203,255,263,388,425,150,236,243,321,464,495,255,263,150,495
236,286,321,526,530,561,56,203,255,263,388,425,236,561,56,263
68,140,209,245,255,321,55,140,147,321,530,561,209,255,147,321
9,143,188,206,285,345,56,203,255,263,388,425,143,188,255,263
68,265,286,406,521,530,56,203,255,263,388,425,521,531,255,263
56,388,406,462,508,573,55,138,193,234,321,387,56,462,55,234
56,203,255,263,388,425,161,209,265,388,455,564,56,255,161,455
55,147,245,321,344,561,143,206,236,238,265,381,55,245,206,381
56,236,269,345,406,495,9,56,236,406,530,573,56,269,236,574
50,56,67,263,556,560,55,147,245,321,530,561,263,560,55,245
56,236,263,388,406,530,68,147,265,408,561,570,388,406,147,265
56,106,147,344,462,573,9,55,236,269,321,361,56,106,236,321
56,161,236,263,345,430,50,56,67,263,556,560,236,263,50,56
147,236,321,561,564,570,55,147,245,321,530,561,321,571,245,321
56,388,406,462,508,573,147,161,209,265,388,508,56,574,147,388
9,55,236,269,321,361,56,67,161,206,238,321,269,321,67,238
161,209,256,263,279,345,56,161,236,263,345,430,256,345,236,263
