j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
amoonguss,fluttermane,landorus,ogerponhearthflame,rillaboom,urshifurapidstrike,dusclops,farigiraf,incineroar,kingambit,torkoal,ursalunabloodmoon,landorus,rillaboom,dusclops,kingambit
chienpao,dragonite,farigiraf,incineroar,sinistcha,ursalunabloodmoon,archaludon,dondozo,mausholdfour,sinistcha,tinglu,weezing,chienpao,dragonite,mausholdfour,sinistcha
amoonguss,fluttermane,incineroar,porygon2,ursaluna,urshifurapidstrike,amoonguss,fluttermane,landorus,ogerponhearthflame,rillaboom,urshifurapidstrike,incineroar,porygon2,amoonguss,landorus
gougingfire,gyarados,ironhands,kingambit,latios,rillaboom,gholdengo,incineroar,landorustherian,ogerponwellspring,ragingbolt,roaringmoon,gougingfire,kingambit,gholdengo,landorustherian
entei,hariyama,indeedeef,ironcrown,kingdra,pelipper,cresselia,hatterene,hydrapple,rhyperior,torkoal,ursalunabloodmoon,hariyama,indeedeef,cresselia,rhyperior
amoonguss,fluttermane,landorus,ogerponhearthflame,rillaboom,urshifurapidstrike,gougingfire,gyarados,ironhands,kingambit,latios,rillaboom,amoonguss,landorus,ironhands,latios
chienpao,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,coalossal,feraligatr,lilliganthisui,ogerponwellspring,tatsugiri,wartortle,ragingbolt,rillaboom,coalossal,wartortle
entei,hariyama,indeedeef,ironcrown,kingdra,pelipper,cresselia,hatterene,hydrapple,rhyperior,torkoal,ursalunabloodmoon,kingdra,pelipper,cresselia,ursalunabloodmoon
dusclops,farigiraf,incineroar,kingambit,torkoal,ursalunabloodmoon,amoonguss,azumarill,fluttermane,gothitelle,screamtail,urshifurapidstrike,dusclops,ursalunabloodmoon,azumarill,gothitelle
comfey,heatran,moltresgalar,ninetalesalola,rillaboom,urshifurapidstrike,amoonguss,arcaninehisui,fluttermane,rillaboom,tornadus,urshifurapidstrike,moltresgalar,ninetalesalola,arcaninehisui,tornadus
comfey,heatran,moltresgalar,ninetalesalola,rillaboom,urshifurapidstrike,amoonguss,arcaninehisui,fluttermane,rillaboom,tornadus,urshifurapidstrike,ninetalesalola,urshifurapidstrike,arcaninehisui,fluttermane
farigiraf,fluttermane,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,gastrodon,incineroar,lilliganthisui,ragingbolt,torkoal,tornadus,incineroar,urshifurapidstrike,gastrodon,tornadus
comfey,heatran,moltresgalar,ninetalesalola,rillaboom,urshifurapidstrike,amoonguss,arcaninehisui,fluttermane,rillaboom,tornadus,urshifurapidstrike,heatran,ninetalesalola,arcaninehisui,rillaboom
amoonguss,bronzong,grimmsnarl,moltresgalar,ogerponcornerstone,okidogi,farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,grimmsnarl,moltresgalar,indeedee,tornadus
florges,illumise,kommoo,ogerponwellspring,okidogi,vikavolt,ceruledge,comfey,empoleon,hitmonlee,rillaboom,roaringmoon,illumise,okidogi,ceruledge,roaringmoon
gastrodon,incineroar,lilliganthisui,ragingbolt,torkoal,tornadus,gallade,hatterene,indeedeef,torkoal,ursaluna,urshifurapidstrike,lilliganthisui,torkoal,hatterene,indeedeef
amoonguss,bronzong,grimmsnarl,moltresgalar,ogerponcornerstone,okidogi,articunogalar,fluttermane,incineroar,ogerponhearthflame,ursalunabloodmoon,urshifurapidstrike,grimmsnarl,moltresgalar,articunogalar,incineroar
chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,gastrodon,incineroar,lilliganthisui,ragingbolt,torkoal,tornadus,incineroar,ragingbolt,lilliganthisui,torkoal
fluttermane,galvantula,incineroar,landorustherian,regigigas,weezinggalar,archaludon,comfey,glastrier,moltresgalar,ogerponwellspring,sableye,galvantula,weezinggalar,archaludon,sableye
arcaninehisui,articuno,landorus,ninetalesalola,ogerponwellspring,ragingbolt,fluttermane,incineroar,ogerponwellspring,rillaboom,tornadus,urshifurapidstrike,articuno,ninetalesalola,fluttermane,incineroar
florges,illumise,kommoo,ogerponwellspring,okidogi,vikavolt,ceruledge,comfey,empoleon,hitmonlee,rillaboom,roaringmoon,illumise,kommoo,rillaboom,roaringmoon
gastrodon,incineroar,lilliganthisui,ragingbolt,torkoal,tornadus,arcaninehisui,gholdengo,grimmsnarl,ogerponwellspring,okidogi,roaringmoon,gastrodon,tornadus,grimmsnarl,okidogi
gougingfire,gyarados,ironhands,kingambit,latios,rillaboom,fluttermane,galvantula,incineroar,landorustherian,regigigas,weezinggalar,ironhands,latios,regigigas,weezinggalar
arcaninehisui,articuno,landorus,ninetalesalola,ogerponwellspring,ragingbolt,fluttermane,incineroar,ogerponwellspring,rillaboom,tornadus,urshifurapidstrike,arcaninehisui,ogerponwellspring,incineroar,rillaboom
chienpao,dragonite,ironhands,kingambit,ogerponcornerstone,ragingbolt,applin,beldum,cranidos,growlithehisui,lechonk,voltorbhisui,ironhands,ragingbolt,cranidos,lechonk
clefable,fluttermane,kingambit,ogerponhearthflame,regieleki,rillaboom,amoonguss,chienpao,corviknight,gougingfire,ogerponwellspring,ragingbolt,clefable,ogerponhearthflame,chienpao,gougingfire
clefable,fluttermane,kingambit,ogerponhearthflame,regieleki,rillaboom,amoonguss,chienpao,corviknight,gougingfire,ogerponwellspring,ragingbolt,clefable,ogerponhearthflame,chienpao,gougingfire
chienpao,dragonite,ironhands,kingambit,ogerponcornerstone,ragingbolt,archaludon,frosmoth,meowscarada,regice,tinglu,urshifurapidstrike,chienpao,ironhands,frosmoth,regice
farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,annihilape,fluttermane,incineroar,rillaboom,sableye,volcarona,farigiraf,tornadus,sableye,volcarona
alcremie,porygonz,spiritomb,tinkaton,ursalunabloodmoon,zapdosgalar,clefable,fluttermane,kingambit,ogerponhearthflame,regieleki,rillaboom,tinkaton,zapdosgalar,clefable,kingambit
dondozo,drifblim,flamigo,indeedeef,ironcrown,tatsugiri,fluttermane,incineroar,jumpluff,ragingbolt,torkoal,walkingwake,drifblim,indeedeef,jumpluff,torkoal
chienpao,dragonite,ironhands,kingambit,ogerponcornerstone,ragingbolt,araquanid,fluttermane,gougingfire,regieleki,tinglu,urshifurapidstrike,chienpao,dragonite,araquanid,urshifurapidstrike
farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,glaceon,heatran,landorustherian,ninetalesalola,ogerponwellspring,ragingbolt,farigiraf,tornadus,heatran,ragingbolt
chienpao,dragonite,farigiraf,incineroar,sinistcha,ursalunabloodmoon,chienpao,dragapult,farigiraf,heatran,rillaboom,urshifurapidstrike,farigiraf,incineroar,dragapult,farigiraf
amoonguss,cresselia,tinglu,torkoal,ursalunabloodmoon,zapdosgalar,farigiraf,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,cresselia,zapdosgalar,ragingbolt,rillaboom
cresselia,hatterene,hydrapple,rhyperior,torkoal,ursalunabloodmoon,clefairy,gholdengo,ogerponhearthflame,quaquaval,rabsca,snorlax,cresselia,rhyperior,gholdengo,ogerponhearthflame
ironhands,moltresgalar,oranguru,primarina,rhydon,tsareena,chienpao,dondozo,dragonite,gougingfire,rillaboom,tinglu,rhydon,tsareena,dondozo,tinglu
chienpao,dragonite,ironhands,kingambit,ogerponcornerstone,ragingbolt,araquanid,fluttermane,gougingfire,regieleki,tinglu,urshifurapidstrike,kingambit,ogerponcornerstone,gougingfire,tinglu
glaceon,heatran,landorustherian,ninetalesalola,ogerponwellspring,ragingbolt,chienpao,dragapult,farigiraf,heatran,rillaboom,urshifurapidstrike,glaceon,heatran,chienpao,dragapult
amoonguss,cresselia,hatterene,ironhands,landorustherian,torkoal,archaludon,comfey,glastrier,moltresgalar,ogerponwellspring,sableye,hatterene,ironhands,moltresgalar,sableye
cresselia,hatterene,hydrapple,rhyperior,torkoal,ursalunabloodmoon,clefairy,gholdengo,ogerponhearthflame,quaquaval,rabsca,snorlax,cresselia,ursalunabloodmoon,gholdengo,snorlax
abomasnow,clawitzer,dewgong,krookodile,sandslashalola,slowking,chienpao,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,abomasnow,krookodile,incineroar,ragingbolt
fluttermane,incineroar,jumpluff,ragingbolt,torkoal,walkingwake,amoonguss,goodrahisui,incineroar,ninetalesalola,ogerponwellspring,ragingbolt,jumpluff,ragingbolt,incineroar,ogerponwellspring
chienpao,dragonite,farigiraf,incineroar,sinistcha,ursalunabloodmoon,articuno,cresselia,heatran,landorustherian,ninetalesalola,ogerponwellspring,farigiraf,incineroar,cresselia,ninetalesalola
fluttermane,gougingfire,meowscarada,ragingbolt,torkoal,tornadus,archaludon,chienpao,ironbundle,ironhands,pelipper,sinistcha,ragingbolt,tornadus,chienpao,sinistcha
fluttermane,gougingfire,meowscarada,ragingbolt,torkoal,tornadus,archaludon,chienpao,ironbundle,ironhands,pelipper,sinistcha,gougingfire,tornadus,chienpao,ironhands
exeggutor,indeedeef,ironcrown,landorus,ninetales,yanmega,farigiraf,fluttermane,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,exeggutor,indeedeef,fluttermane,urshifurapidstrike
chienpao,dragonite,farigiraf,incineroar,sinistcha,ursalunabloodmoon,dragonite,farigiraf,fluttermane,incineroar,ogerponwellspring,okidogi,dragonite,farigiraf,farigiraf,okidogi
arcaninehisui,archaludon,landorus,pelipper,ribombee,shiftry,amoonguss,gougingfire,kingambit,landorus,ragingbolt,rillaboom,ribombee,shiftry,kingambit,landorus
abomasnow,articuno,baxcalibur,chienpao,ironbundle,ninetalesalola,dragonite,entei,fluttermane,thundurus,torkoal,walkingwake,chienpao,ninetalesalola,fluttermane,torkoal
annihilape,chienpao,gougingfire,grimmsnarl,ogerponwellspring,sinistcha,amoonguss,farigiraf,malamar,sandyshocks,talonflame,urshifurapidstrike,chienpao,grimmsnarl,malamar,talonflame
annihilape,oranguru,pelipper,talonflame,torkoal,ursalunabloodmoon,armarouge,chienpao,dragapult,indeedeef,okidogi,primarina,annihilape,oranguru,armarouge,primarina
archaludon,enamorustherian,gastrodon,goodrahisui,porygon2,torkoal,farigiraf,fluttermane,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,porygon2,torkoal,farigiraf,incineroar
amoonguss,farigiraf,malamar,sandyshocks,talonflame,urshifurapidstrike,amoonguss,annihilape,farigiraf,ironhands,primeape,urshifurapidstrike,farigiraf,urshifurapidstrike,annihilape,urshifu
amoonguss,fluttermane,incineroar,ironbundle,ironhands,urshifurapidstrike,archaludon,enamorus,landorus,pelipper,thundurustherian,tornadus,fluttermane,ironbundle,landorus,thundurustherian
chienpao,farigiraf,incineroar,rillaboom,screamtail,volcarona,fluttermane,incineroar,ogerponhearthflame,ragingbolt,walkingwake,whimsicott,rillaboom,volcarona,walkingwake,whimsicott
armarouge,chienpao,dragapult,indeedeef,okidogi,primarina,articuno,dondozo,farigiraf,ninetalesalola,tatsugiri,ursaluna,armarouge,primarina,farigiraf,ursaluna
arcaninehisui,bisharp,gougingfire,lilliganthisui,passimian,whimsicott,archaludon,enamorus,landorus,pelipper,thundurustherian,tornadus,lilliganthisui,whimsicott,pelipper,thundurustherian
amoonguss,fluttermane,gholdengo,ogerponhearthflame,ursalunabloodmoon,urshifurapidstrike,ambipom,fezandipiti,floatzel,heracross,pelipper,raikou,gholdengo,urshifurapidstrike,ambipom,heracross
comfey,gallade,regirock,torkoal,tsareena,whimsicott,gougingfire,gyarados,ironhands,kingambit,latios,rillaboom,torkoal,tsareena,gyarados,ironhands
ditto,duraludon,gholdengo,ninetalesalola,porygonz,zapdosgalar,armarouge,chienpao,dragapult,indeedeef,okidogi,primarina,duraludon,zapdosgalar,armarouge,primarina
amoonguss,annihilape,fluttermane,incineroar,ogerponhearthflame,urshifurapidstrike,archaludon,enamorus,landorus,pelipper,thundurustherian,tornadus,fluttermane,urshifurapidstrike,pelipper,tornadus
arcaninehisui,bisharp,gougingfire,lilliganthisui,passimian,whimsicott,articuno,dondozo,farigiraf,ninetalesalola,tatsugiri,ursaluna,passimian,whimsicott,dondozo,tatsugiri
amoonguss,cresselia,incineroar,ironhands,slowking,sylveon,amoonguss,farigiraf,malamar,sandyshocks,talonflame,urshifurapidstrike,cresselia,incineroar,malamar,talonflame
amoonguss,gougingfire,kingambit,landorus,ragingbolt,rillaboom,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,amoonguss,gougingfire,chesnaught,chienpao
chienpao,farigiraf,incineroar,rillaboom,screamtail,volcarona,farigiraf,ironhands,ogerponhearthflame,tornadus,ursalunabloodmoon,urshifurapidstrike,farigiraf,volcarona,farigiraf,ironhands
amoonguss,fluttermane,incineroar,landorus,tornadus,urshifurapidstrike,brutebonnet,honchkrow,ogerponcornerstone,sylveon,thundurus,walkingwake,fluttermane,incineroar,ogerponcornerstone,sylveon
gothitelle,incineroar,ragingbolt,rillaboom,screamtail,urshifurapidstrike,amoonguss,brutebonnet,ditto,electrodehisui,foongus,voltorb,gothitelle,screamtail,amoonguss,ditto
farigiraf,ironhands,ogerponhearthflame,tornadus,ursalunabloodmoon,urshifurapidstrike,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,farigiraf,ironhands,ragingbolt,urshifurapidstrike
chienpao,farigiraf,incineroar,rillaboom,screamtail,volcarona,comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,incineroar,volcarona,meowscarada,primarina
amoonguss,cresselia,incineroar,ironhands,slowking,sylveon,brutebonnet,honchkrow,ogerponcornerstone,sylveon,thundurus,walkingwake,ironhands,slowking,honchkrow,ogerponcornerstone
comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,farigiraf,fluttermane,incineroar,ogerponhearthflame,rillaboom,urshifurapidstrike,meowscarada,primarina,fluttermane,incineroar
amoonguss,annihilape,farigiraf,ironhands,primeape,urshifurapidstrike,farigiraf,ironhands,ogerponhearthflame,tornadus,ursalunabloodmoon,urshifurapidstrike,primeape,urshifu,ogerponhearthflame,tornadus
cramorant,gholdengo,landorus,ogerponhearthflame,ragingbolt,urshifurapidstrike,amoonguss,farigiraf,ironhands,mamoswine,torkoal,walkingwake,cramorant,ogerponhearthflame,ironhands,mamoswine
farigiraf,ironhands,ogerponhearthflame,tornadus,ursalunabloodmoon,urshifurapidstrike,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,farigiraf,ironhands,chesnaught,urshifurapidstrike
chienpao,farigiraf,incineroar,rillaboom,screamtail,volcarona,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,screamtail,volcarona,incineroar,rillaboom
chienpao,farigiraf,incineroar,rillaboom,screamtail,volcarona,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,screamtail,volcarona,incineroar,rillaboom
amoonguss,fluttermane,incineroar,landorus,tornadus,urshifurapidstrike,archaludon,basculegion,chienpao,ironbundle,ironhands,pelipper,incineroar,landorus,basculegion,pelipper
chienpao,dragapult,greattusk,ironmoth,ragingbolt,rillaboom,archaludon,fluttermane,incineroar,ogerpon,pelipper,urshifurapidstrike,greattusk,rillaboom,fluttermane,incineroar
amoonguss,archaludon,barraskewda,fluttermane,pelipper,thundurustherian,gothitelle,incineroar,ragingbolt,rillaboom,screamtail,urshifurapidstrike,amoonguss,archaludon,gothitelle,rillaboom
fluttermane,incineroar,inteleon,latias,lucario,thundurus,amoonguss,cresselia,hatterene,ironhands,landorustherian,torkoal,fluttermane,inteleon,cresselia,landorustherian
amoonguss,chienpao,fluttermane,gougingfire,incineroar,rillaboom,annihilape,grafaiai,rotomwash,slaking,toedscruel,tyranitar,chienpao,incineroar,grafaiai,toedscruel
amoonguss,archaludon,incineroar,landorus,pelipper,urshifurapidstrike,cramorant,gholdengo,landorus,ogerponhearthflame,ragingbolt,urshifurapidstrike,archaludon,pelipper,cramorant,ragingbolt
articuno,dondozo,dragonite,gougingfire,ninetalesalola,tatsugiri,archaludon,fluttermane,incineroar,landorus,ogerponwellspring,tornadus,articuno,dondozo,archaludon,tornadus
archaludon,fluttermane,incineroar,ogerpon,pelipper,urshifurapidstrike,arcaninehisui,baxcalibur,fluttermane,indeedeef,ironcrown,ninetalesalola,fluttermane,ogerpon,indeedeef,ironcrown
abomasnow,glaceon,gyarados,ironvaliant,mausholdfour,slowking,gholdengo,palafin,ragingbolt,regigigas,rillaboom,weezing,abomasnow,glaceon,palafin,weezing
glastrier,hatterene,kingdra,salazzle,scovillain,ursalunabloodmoon,farigiraf,fluttermane,incineroar,ogerponwellspring,sinistcha,ursalunabloodmoon,kingdra,scovillain,fluttermane,incineroar
fluttermane,gougingfire,landorus,ogerponwellspring,urshifurapidstrike,whimsicott,breloom,chandelure,grimmsnarl,mudsdale,slowking,torkoal,landorus,whimsicott,grimmsnarl,slowking
chienpao,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,farigiraf,ironhands,ogerponhearthflame,tornadus,ursalunabloodmoon,urshifurapidstrike,landorus,ragingbolt,farigiraf,ironhands
farigiraf,fluttermane,incineroar,landorus,ogerponhearthflame,tornadus,amoonguss,archaludon,barraskewda,fluttermane,pelipper,thundurustherian,landorus,tornadus,barraskewda,pelipper
alcremie,chiyu,fluttermane,ragingbolt,rillaboom,tornadus,fluttermane,gougingfire,kingambit,landorus,ogerponwellspring,rillaboom,chiyu,tornadus,gougingfire,ogerponwellspring
indeedeef,ironcrown,ogerponhearthflame,regidrago,tornadus,urshifurapidstrike,breloom,chandelure,grimmsnarl,mudsdale,slowking,torkoal,indeedeef,ironcrown,grimmsnarl,slowking
abomasnow,glaceon,gyarados,ironvaliant,mausholdfour,slowking,cramorant,gholdengo,landorus,ogerponhearthflame,ragingbolt,urshifurapidstrike,abomasnow,glaceon,gholdengo,ogerponhearthflame
amoonguss,incineroar,landorus,ogerpon,tinglu,urshifurapidstrike,chienpao,kommoo,milotic,ogerponwellspring,rillaboom,sneasler,amoonguss,tinglu,milotic,rillaboom
farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,fluttermane,gastrodon,gothitelle,kingambit,ogerponhearthflame,screamtail,ogerponhearthflame,zapdosgalar,fluttermane,gothitelle
fluttermane,gougingfire,kingambit,landorus,ogerponwellspring,rillaboom,fluttermane,gastrodon,gothitelle,kingambit,ogerponhearthflame,screamtail,gougingfire,rillaboom,ogerponhearthflame,screamtail
fluttermane,incineroar,ragingbolt,rillaboom,tornadus,urshifurapidstrike,annihilape,dudunsparce,fluttermane,incineroar,ragingbolt,urshifurapidstrike,fluttermane,incineroar,dudunsparcethreesegment,ragingbolt
farigiraf,fluttermane,incineroar,ogerponhearthflame,tornadus,walkingwake,annihilape,dudunsparce,fluttermane,incineroar,ragingbolt,urshifurapidstrike,tornadus,walkingwake,dudunsparcethreesegment,ragingbolt
comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,charizard,dragonite,farigiraf,primarina,sableye,sceptile,meowscarada,primarina,primarina,sceptile
abomasnow,glaceon,gyarados,ironvaliant,mausholdfour,slowking,amoonguss,dragapult,fluttermane,incineroar,serperior,urshifurapidstrike,abomasnow,glaceon,amoonguss,incineroar
fluttermane,incineroar,inteleon,lucario,ragingbolt,tornadus,abomasnow,arcanine,garchomp,ironbundle,magmar,tinglu,lucario,tornadus,arcanine,magmar
arboliva,basculegion,bellibolt,clodsire,ninetalesalola,ogerponwellspring,amoonguss,archaludon,barraskewda,fluttermane,pelipper,thundurustherian,clodsire,ninetalesalola,amoonguss,pelipper
arcaninehisui,chienpao,fluttermane,landorus,rillaboom,suicune,fluttermane,gougingfire,kingambit,landorus,ogerponwellspring,rillaboom,landorus,rillaboom,gougingfire,kingambit
excadrill,incineroar,indeedeef,ironcrown,tinglu,tyranitar,empoleon,fluttermane,ragingbolt,rillaboom,sneasler,tornadus,incineroar,tyranitar,empoleon,tornadus
archaludon,basculegion,chienpao,ironbundle,ironhands,pelipper,excadrill,incineroar,indeedeef,ironcrown,tinglu,tyranitar,basculegion,ironhands,indeedeef,ironcrown
articuno,dondozo,farigiraf,ninetalesalola,tatsugiri,ursaluna,charizard,dragonite,farigiraf,primarina,sableye,sceptile,farigiraf,ursaluna,primarina,sceptile
farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,farigiraf,fluttermane,incineroar,ogerponhearthflame,tornadus,walkingwake,farigiraf,rillaboom,farigiraf,fluttermane
abomasnow,arcanine,garchomp,ironbundle,magmar,tinglu,abomasnow,glaceon,gyarados,ironvaliant,mausholdfour,slowking,arcanine,magmar,abomasnow,glaceon
cresselia,gardevoir,hatterene,indeedee,meowstic,metagross,alcremie,chiyu,fluttermane,ragingbolt,rillaboom,tornadus,hatterene,meowstic,alcremie,chiyu
chiyu,dragonite,fluttermane,incineroar,rillaboom,tornadus,fluttermane,gastrodon,gothitelle,kingambit,ogerponhearthflame,screamtail,chiyu,fluttermane,kingambit,ogerponhearthflame
arcaninehisui,chienpao,fluttermane,landorus,rillaboom,suicune,incineroar,indeedeef,ironcrown,tornadus,ursalunabloodmoon,urshifurapidstrike,chienpao,suicune,ironcrown,tornadus
alcremie,chiyu,fluttermane,ragingbolt,rillaboom,tornadus,clefairy,gougingfire,landorus,metagross,tornadus,urshifurapidstrike,chiyu,tornadus,gougingfire,tornadus
charizard,dragonite,farigiraf,primarina,sableye,sceptile,amoonguss,dragapult,fluttermane,incineroar,serperior,urshifurapidstrike,charizard,sceptile,amoonguss,incineroar
incineroar,indeedeef,ironcrown,tornadus,ursalunabloodmoon,urshifurapidstrike,dragonite,farigiraf,incineroar,ogerponwellspring,sinistcha,ursalunabloodmoon,indeedeef,ursalunabloodmoon,farigiraf,incineroar
amoonguss,arcanine,fluttermane,lucario,ragingbolt,tornadus,amoonguss,farigiraf,malamar,sandyshocks,talonflame,urshifurapidstrike,ragingbolt,tornadus,malamar,talonflame
amoonguss,armarouge,ceruledge,garganacl,ironvaliant,torkoal,arboliva,basculegion,bellibolt,clodsire,ninetalesalola,ogerponwellspring,armarouge,ceruledge,basculegion,ninetalesalola
armarouge,fluttermane,indeedeef,lilliganthisui,torkoal,ursaluna,armarouge,chienpao,dragapult,indeedeef,okidogi,primarina,fluttermane,torkoal,dragapult,primarina
comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,armarouge,chienpao,dragapult,indeedeef,okidogi,primarina,farigiraf,regidrago,armarouge,primarina
gougingfire,ironvaliant,kilowattrel,magnezone,ogerponwellspring,snorlax,gyarados,heatran,ogerponhearthflame,oranguru,rillaboom,thundurus,ogerponwellspring,snorlax,gyarados,rillaboom
gougingfire,ironvaliant,kilowattrel,magnezone,ogerponwellspring,snorlax,gyarados,heatran,ogerponhearthflame,oranguru,rillaboom,thundurus,magnezone,snorlax,ogerponhearthflame,rillaboom
gougingfire,ironvaliant,kilowattrel,magnezone,ogerponwellspring,snorlax,gyarados,heatran,ogerponhearthflame,oranguru,rillaboom,thundurus,kilowattrel,magnezone,ogerponhearthflame,oranguru
amoonguss,arcanine,fluttermane,lucario,ragingbolt,tornadus,articunogalar,hatterene,indeedee,medicham,meowstic,metagross,fluttermane,lucario,indeedee,meowstic
amoonguss,farigiraf,malamar,sandyshocks,talonflame,urshifurapidstrike,amoonguss,dragapult,fluttermane,incineroar,serperior,urshifurapidstrike,malamar,talonflame,amoonguss,incineroar
farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,farigiraf,ogerponhearthflame,farigiraf,tornadus
araquanid,chandelure,glimmora,greattusk,ironhands,tornadus,amoonguss,armarouge,ceruledge,garganacl,ironvaliant,torkoal,glimmora,tornadus,armarouge,ceruledge
charizard,dragonite,farigiraf,primarina,sableye,sceptile,annihilape,araquanid,dudunsparce,heatran,mausholdfour,wochien,primarina,sceptile,annihilape,mausholdfour
clefairy,gougingfire,landorus,metagross,tornadus,urshifurapidstrike,arcaninehisui,articuno,landorus,ninetalesalola,ogerponwellspring,ragingbolt,metagross,tornadus,ninetalesalola,ragingbolt
clefairy,gougingfire,landorus,metagross,tornadus,urshifurapidstrike,arcaninehisui,articuno,landorus,ninetalesalola,ogerponwellspring,ragingbolt,metagross,tornadus,ninetalesalola,ragingbolt
comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,meowscarada,primarina,farigiraf,fluttermane
amoonguss,armarouge,ceruledge,garganacl,ironvaliant,torkoal,araquanid,chandelure,glimmora,greattusk,ironhands,tornadus,armarouge,ceruledge,glimmora,tornadus
gholdengo,incineroar,ogerponwellspring,ragingbolt,tornadus,urshifurapidstrike,farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,gholdengo,urshifu,farigiraf,incineroar
archaludon,enamorus,landorus,pelipper,thundurustherian,tornadus,arcaninehisui,articunogalar,fluttermane,ogerponwellspring,okidogi,shiftry,landorus,pelipper,articunogalar,shiftry
annihilape,dudunsparce,fluttermane,incineroar,ragingbolt,urshifurapidstrike,garchomp,ironbundle,magmar,ogerponwellspring,pikachu,tinglu,dudunsparcethreesegment,incineroar,magmar,ogerponwellspring
farigiraf,incineroar,indeedee,tornadus,tsareena,urshifurapidstrike,chesnaught,chienpao,incineroar,ragingbolt,rillaboom,urshifurapidstrike,tornadus,tsareena,incineroar,ragingbolt
fluttermane,indeedeef,ironcrown,ogerponhearthflame,tornadus,urshifurapidstrike,arcaninehisui,articunogalar,fluttermane,ogerponwellspring,okidogi,shiftry,indeedeef,ironcrown,okidogi,shiftry
annihilape,araquanid,dudunsparce,heatran,mausholdfour,wochien,amoonguss,archaludon,fluttermane,landorustherian,pelipper,urshifurapidstrike,dudunsparce,mausholdfour,archaludon,pelipper
dusclops,enamorustherian,incineroar,ironboulder,rhyperior,sinistcha,garchomp,ironbundle,magmar,ogerponwellspring,pikachu,tinglu,dusclops,rhyperior,pikachu,tinglu
amoonguss,gholdengo,incineroar,murkrow,ogerponwellspring,urshifurapidstrike,arcaninehisui,houndstone,lycanrocdusk,mightyena,okidogi,smeargle,gholdengo,incineroar,arcaninehisui,smeargle
chienpao,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,armarouge,gallade,indeedeef,ogerponcornerstone,torkoal,ursaluna,chienpao,urshifu,armarouge,indeedeef
annihilape,dudunsparce,fluttermane,incineroar,ragingbolt,urshifurapidstrike,comfey,farigiraf,landorustherian,meowscarada,primarina,regidrago,dudunsparcethreesegment,fluttermane,meowscarada,primarina
farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,farigiraf,incineroar,landorus,ragingbolt,rillaboom,urshifurapidstrike,ogerponhearthflame,zapdosgalar,ragingbolt,urshifurapidstrike
farigiraf,fluttermane,ogerponhearthflame,rillaboom,ursalunabloodmoon,zapdosgalar,chienpao,dragonite,entei,fluttermane,ragingbolt,urshifurapidstrike,farigiraf,rillaboom,chienpao,entei
excadrill,incineroar,indeedeef,ironcrown,tinglu,tyranitar,annihilape,arcanine,dragonite,fluttermane,gyarados,rotommow,indeedeef,ironcrown,arcanine,gyarados
farigiraf,fluttermane,incineroar,landorus,tentacruel,urshifurapidstrike,armarouge,fluttermane,indeedeef,ogerponwellspring,sneasler,torkoal,fluttermane,urshifurapidstrike,indeedeef,torkoal
chiyu,fluttermane,gothitelle,ragingbolt,rillaboom,tornadus,amoonguss,corviknight,garchomp,gholdengo,gyarados,tyranitar,fluttermane,tornadus,gyarados,tyranitar
